"Review_ID","Rating","Year_Month","Reviewer_Location","Review_Text","Branch"
128393211,3,"2011-7","Canada","Have been fortunate enough to visit Florida Disneyworld many times, this was only the 2nd time visiting Disneyland in Anaheim Calfornia. Was 1st week of July in 2011, can't remember the exat day, was a Tuesday or Wednesday as I remember being told mid week was the slowest time as far a spark attendance. We picked the hottest day of the week of our vacation to go. If it was low attendance, you certainly couldn't tell, the park was packed! Too busy, will never go again in July, always previously had gone in the autumn to these kinds of theme parks when temps are cooler and attendanc eis really low. Lines for rides were really long. In 8 hours we got on 9 rides, including a 75 minute wait alone for the revamped Star Tours ride that was an 'okay' experience. 75 minute wait for a ride that lasted 3 minutes. Yuck. Disneyland is awesome, don't get me wrong, some really good rides and such, but avoid going in July at all costs.","Disneyland_California"
307994476,4,"2015-9","United States","My favourite ride is Big Thunder Mountain. It is better than the ride in Magic Kingdom. Buzz Lightyear is excellent as well. Most of the rides are focussed on younger family members. our grandchildren loved Peter Pan. A pity that more of the rides aren't open during the extra magic hours gained by staying in a Disney hotel.","Disneyland_Paris"
591077135,5,"2018-4","Egypt","Had a nice and crazy experience in Disneyland Hong Kong. Good for beginners as i heard from many people. for me it was my first Disney land experience so i enjoyed it!","Disneyland_HongKong"
119426593,5,"2011-10","Australia","The park is the right size for young children with plenty to see and do without ruining it for the kids","Disneyland_HongKong"
224446154,4,"2014-8","Ireland","Queues were not too busy and kids got to go on everything they wanted to except Thunder Mountain which broke down 2 in the one day, once when we were nearly at the front of the queue and a 2nd time later that day. Staff didn't keep anyone informed on what was going on and a lot of people where left queuing not knowing there was a problem.","Disneyland_Paris"
150790840,4,"2013-1","Canada","Set the bar for family entertainment back in the day ...... really needs much refurbishment and updating now .... drapes and upholstry in the Plaza Inn ..... YIKE!!!! Many areas need paint   many attractions are very old   new technology a must. Time to spend some $$$ where this all began. Staff still superior, so, training is the best.","Disneyland_California"
216248772,3,"2014-7","United Kingdom","Went into the park and unfortunately on both days we went in it rained! Had to buy the over priced rain macs, 9 Euros for an adults one and 7 Euros for a child's one. It is ridiculous for a cheap made in China sheet of plastic, with the Disney logo on it. I bought three of them and two tore, so had to buy another two the second day I was there. Also, I had to buy a pair of children's welly boots, they were 25 Euros, what a rip off! The food was really expensive in the park, as were the drinks.We paid 211 Euros for two adults and one child to get in one park, for one day. It is not a cheap day out! The park is good for children, who will enjoy it.","Disneyland_Paris"
452636125,5,"2017-1","Philippines","Activity: Disney has expanded from my last visit. Of course the latest is iron man which is really awesome (has a  free  tour around HK) plus exhibition of good to be true technologies, which kids and teens will love. Expect long queues as usual so plan ahead. If you want to ride as many attractions as possible, be at the site before opening as large crowd usually comes around noon. Suggest to take iron man, hyperspace mountain, lion king, rc racer and runaway mine cars as these where usually the long lines are. Watching parades is a must so suggest to be at the main street prolly 30 mins before the parade starts coz they attract crowd. The ending (fireworks display) is really a must see. This is where you will feel that you are a disney kid. Food: there's limited variety of food and they are really pricey (everything in disney is pricey). Try korean squid . Ticket: got my discounted ticket from klook which is very convenient and efficient. I avoided a long queue for ticket and went directly to the main entrance. ","Disneyland_HongKong"
341081565,5,"2015-12","United States","While we'd encounter a mix of cast members who were magical while others were mediocre, it's hard not to be moved by the fact that this was the only park that Walt got to see and have active direct influence. We've been going to the Florida parks since the 80s, but wanted to see Disneyland decked out for the 60th. Ultimately, while I still prefer the FL parks, you can't deny the magic of Disneyland. Things like Small World and Pirates of the Caribbean are superior at Disneyland and things like the Matterhorn are unique to Disneyland. And while my husband disagrees, I think the use of the old paper fast pass system is far more effective.Oh...and even if it means waiting and holding your spot on the curb for a few hours, Paint the Night is an AMAZING parade!","Disneyland_California"
525814512,5,"2017-9","United Kingdom","My partner and I (40's) went to Disneyland park for one day, we wanted to go on a few big rides, we knew a sunday would be quite busy so we downloaded the Disneyland App to let us know what rides were best to go and a what time , or should we get a fast pass, the weather was fore cast to be thunder storms, we got so lucky!! we did Thunder Mountain, haunted house, Pirates of the Caribbean , Hyper space Mountain (I went as a single rider to get through quicker) it worked! We did Peter Pan, Star Tours and Its a small world (never again unless Im a grandma!) We ate at Toad Hall, which was ok value for money, we did Hyper space mountain again (together when Partner grew some) and Pirates of Caribbean 3 times in all. A very childish adult type day, made my miserable face smile when the rain failed to arrive, not my normal type of day but honestly we had a ball!.... Do your home work before you go, get the App.... it did help and enjoy folks ","Disneyland_Paris"
442183425,5,"2016-10","United Kingdom","Love this place. If traveling from the UK or anywhere for that matter go to Guest Services and book your self a Disney Walk in Walt's footsteps tour, you will not be disappointed... The Halloween special ticket was worth the extra money, but taken advantage of not using your day ticket as you can use you Halloween ticket from 1500hrs.We could of done with using the day at the end of our holiday..But we have learnt by our mistakes!The Harvey Family x ","Disneyland_California"
539754277,5,"2017-11","United Kingdom","Had a lovely time at Disney land Paris! Stayed onsite and had a 3 day pass. We also went into Paris one of the days as it   s easy and convenient!Being 18 weeks pregnant there were plenty of toilets and clear guide to the rides I could and couldn   t go on, however lots of them were due to the    lap bar    rather than the ride itself, so I chanced it and found quite a few to be absolutely fine with the lap bars coming no where near my little bump. Ratatouille, Peter plans flight, Pinocchio, Snow White, Haunted Manor, Buzz Lightyear & Armageddon were all fine! Can   t wait to go back with my own children! ","Disneyland_Paris"
335992954,3,"2015-12","Germany","We were really excited to go to Disneyland, Anaheim. Unfortunately, there was way too many people, and lines EVERYWHERE (incl. food and toilets) were app. 60 120 min long. There were almost no characters, and there was people everywhere, it was almost impossible to get from one side of the park to another. Overall, a pretty disappointing experience, and not at all what you see online. Only thing that saved the day was the parade. Too bad they don't have the same fastpass system as Universal, it really would have made our day such much better. It's also very hard to get to Disneyland from downtown LA, it takes about 2 hours by metro bus.","Disneyland_California"
497745158,2,"2017-7","United Kingdom","Visited here with my young family and was not as great as should have been due to not employing enough staff to deal with the amount of people that come through the gates","Disneyland_Paris"
402271886,4,"2016-8","United Kingdom","Our kids aged 8 and 9 loved HK Disneyworld. While smaller than other Disneyworld's elsewhere, there is more than a full days worth of rides and things to do. There is a light show at 9pm which was great. The queues weren't too bad on the Thursday when we went. You have to be prepared to eat there, which adds to the cost. The kids both did Jedi knight training on stage with my son successfully slaying Darth Vader! They had photos taken with Chewbacca and Mini mouse (not together), and enjoyed some rides. Two of the rides are fast and come with warnings on the physical nature, such as sudden jolts, so some options for older kids. There was no roller coaster for young kids. One ride, Mystic Manor, was quite scary for the kids but great fun. If you go in August, go when you know the weather is good, we had to plan around Typhoon Nida's arrival! Both kids and parents had fun, and would go back.","Disneyland_HongKong"
120281308,3,"2011-10","United Kingdom","I went with my mum, sister, 6 year old daughter and 4 year old nephew. Altho the kids enjoyed themselves while in the park on the rides, even going in October it was still busy (some rides over an hour and a half wait)The euro is pretty much the same as the pound at the moment so everything to me was well overpriced. My daughter got the tangled dress from the disney store in the uk and it was   30, in paris it was   60. The food was proberly the worst thing for me and again overpriced. Most places to eat were like 'fast food' places and very expensive. We went to a buffet place one night and for 3 adults and 2 children (including 1 soft drink each) it came to just under   100. And lastly....the studio park closes at 6pm and the main park at 7pm after this there is nothing to do except eat and shop with the exception of the show or cinema.I wont be going back.....","Disneyland_Paris"
157282685,4,"2013-4","Thailand","It's Disneyland! What could be wrong with this? Except for the overpriced food, overpriced souvenirs and too many sugary snacks throughout the park, it was a magical day out for the family. We were rained out the 2nd half of the day (which was a shame) but it was otherwise a great time for the whole family.","Disneyland_HongKong"
157208253,5,"2013-3","United States","Always a fun time at Disneyland  and California Adventure.  Despite the crowds and lines we all had fun and can't wait for the next visit!","Disneyland_California"
175399873,5,"2012-10","Australia","We've been to Disneyland in Anaheim probably 20 times over the last 16 years or so. It's still a wonderful, magical place! We normally eat now at the ESPN zone in downtown Disney, and always get a locker to put our jackets etc, into so we dont have to carry around all day. Easter is a great time to visit, not nearly as busy! I can honestly say that when you see kids there, they are either asleep or happy!","Disneyland_California"
659080088,4,"2019-3","Canada","..if you can handle the crowds. We expected busy and boy was it ever. I prefer the WDW prebooking of fastpasses and the magic bands to manage long lines and waits, but you can add MaxPass if you want to pay for it. Park is clean and well themed. All the CMs are friendly and accommodating. Tried Walt   s chilli. Didn   t get to ride in the front of the monorail but we tried. Having park hopper is nice between these two parks as they are so close together. A few rides went down a couple times but never for long. If it is your first visit and you want to see it all, I would say two days at each park. That factors in, eating, shows, parades, rides and lines.","Disneyland_California"
585703695,5,"2018-5","Croatia","I was on trip Venice Paris Disneyland with my family, and we got only one day in Disneyland. But with magic hours (extra 2 hours), it was great and long day.Everything, from rides, attractions, staff, the whole park, was perfect.My three years old daughter was living in dream, she has met her favorite princess, enjoy on rides, hug cartoon characters, it was perfect day.you can also rent strawler, it is great solution for kids to take a nap or just rest.At the end of the day they have illumination show, it is worth waiting for.","Disneyland_Paris"
366890608,4,"2016-4","United Kingdom","When you consider the fact that this resort is losing money and that the week we visited was a local holiday week, then it was disappointing that many rides and attractions were not open! Both the train rides were either limited (train not working) or kept breaking down! French organisation and the severe lack of English speaking staff (many with a bad attitude) plus too much French language content in the shows and commentaries means this place will not survive unless things change and change quickly! ","Disneyland_Paris"
551168079,3,"2018-1","United Kingdom","Don   t get me wrong, we   ve had a great time however:There are so many visitors now that the queues are ridiculously long especially with so many rides temporarily closed. At this present moment Star Wars mountain and Big Thunder Mountain are closed which puts a strain on all other rides. Also the train is not working, it had problems yesterday and still not resolved. Everyday a number of rides close due to technical faults.Queue times on small children rides like Peter Pan   s flight is 90 minutes, too long for little people, too long for anyone, Crush Coaster 85mins, Ratatouille 90mins.Exhilarating rollercoaster rides over an hour.If more and more people are piling in they should be looking to introduce about 4 softer rides and 3 adrenaline fuelled rides.The queues even extend to restaurants where prices are high. Although smokers are requested to smoke in smoking only areas this is not being adhered to, people are smoking in ride queues, everywhere. The overriding smell of Disneyland Paris is cigarette smoke.There are no longer characters walking around or suddenly appearing, you now have to queue for a photo with an occasional character, again waiting time long!It all appears to have lost a bit of magic, their growth in popularity has not been matched with a growth in facilities and rides. I   d diagnose a large sprinkling of Tinkerbell   s magic fairy dust!!!!Special mention though to the staff who work tirelessly with bucketloads of humour throughout the day, they are amazing.","Disneyland_Paris"
329214092,5,"2015-11","Canada","Still love Disneyland every time we visit.  A great time to go is the week or two before US Thanksgiving.  Park was not as busy and we were able to walk onto some attractions and only short waits on others.","Disneyland_California"
602205941,4,"2018-7","Australia","Peak Summer time might not be the best time to visit, large crowds, very hot but this place is still a blast.","Disneyland_California"
150090194,4,"2012-12","Germany","In a span of one year, I've been here two times and I still wasn't able to see ALL of the attractions. Too many sights to see so one day is definitely not enough! So many different 'lands' to see, but you SHOULD visit Adventure Land and Fantasy Land   these are my favorites!My first time here was in February and we were glad that we had the opportunity to try the rides because when it was around 3pm already, lots of people arrived, which made it almost impossible to try the rides since you had to wait at least 45 minutes because of the crowd! On my second visit, again, we had a hard time trying out the rides, but at around 7pm, I noticed that people stopped going the rides; probably because it was almost time for the fireworks. So here's a tip, ride or see all the attractions before 3pm and  or after 7pm because those are the times when there aren't too many people lining up! All in all, it is a nice place with lots of nice attractions. I especially enjoyed my latest visit here in December because when it was already night time, there was (fake) snow falling along Main Street! I guess, it is a nice idea to visit this place at different occasions because there's always something 'special'... I'd love to see it during Halloween!","Disneyland_HongKong"
213036778,4,"2014-4","Australia","A great day out. We approached the day open minded as people suggested it was run down and not much to do there. We were pleasantly surprised and had a great day. Definitely needed a whole day to cover most of it. For us it was definitely worth the visit. Enjoy .","Disneyland_HongKong"
336255946,3,"2015-12","United States","Unfortunately this park is no longer on my list of local attractions to visit. The value for the price is not equitable. Too many people, ridiculously long lines, poor organization of crowds, attractions being shut down after waiting in line for hours all combine to make this the last trip for us.","Disneyland_California"
189478187,4,"2013-2","India","Different sections which will bring back your childhood memories, some Disney classics and cheerful music that set a festive mood in the place.Not to miss   Space Mountain   the indoor rollercoaster in tomorrow land, Jungle River cruise in the adventure land and it's a small world showcase and the golden mickeys show.","Disneyland_HongKong"
142930067,3,"2012-3","Hong Kong","But Orlando Disneyworld this is NOT.  A great place for young kids to get some open space to run in HK, but the rides and park are all very small.  A perfect place for the you ones. And don't miss the character breakfast each morning,...More","Disneyland_HongKong"
152856578,5,"2013-2","United Kingdom","I don't think there is anything I could add that has not been said before, fun fun fun and the expression on my 7 year old was brilliant the magic starts the minute you step of the train and keeps going long after you leave. The Fast Pass worked brilliantly and restaurants were priced as you would expect at any theme park lunch roughly 10 euro per head and dinner 25 euro per head","Disneyland_Paris"
437900229,5,"2016-10","United Kingdom","We spent a long weekend at DLP with our two young daughters and had an amazing time. The girls found it absolutely magical and we really enjoyed it too. The park was all done up for Halloween while we were there and it was busy, so the mobile phone app was really useful, to see the queue times on the rides. The food and drink were good, the parade and castle light show were fantastic and it was reasonable value booked as a package through the DLP website, with all our transport, full board meals and accommodation arranged together. Really highly recommended!","Disneyland_Paris"
334223959,3,"2015-12","India","Disney in Hongkong  is small compared to others. And if you have seen one in Orlando this one will be very small. There are not many rides or shows. But again disney is disney no matter what. Soforget about reality and let your imagination fly.","Disneyland_HongKong"
229844972,5,"missing","United Kingdom","We are staying in Central Paris and decided to us the train network to get to Disneyland Paris!!! Journey was quiet difficult to figure out but once we got to Disney it was just brilliant. Our 8 year old absolutely amazed everything was so well organise. The parade and end of day show made it great!!! Well worth a visit!!","Disneyland_Paris"
208941734,5,"2014-5","Australia","If you can try an avoid a visit over the weekend as this is when locals visit. We noticed a huge difference in the number of people in the park between Friday and Saturday, Sunday was worse. Weekdays was really pleasant, lots of people but evenly spread out.The Park itself I can't fault, great prices, great helpful staff. The only issue I think I have is that they don't police the smoking areas as people were smoking all over the park, otherwise it's awesome.Perfect for Disney lovers who can't get to Law or Florida.","Disneyland_Paris"
574867378,5,"2018-4","United Kingdom","Does this really need a review?How can you give it less than 5 stars? We hadn't been for 10 years but it was still as great as we remembered. There's a few new rides been added since then. We had a great time. I went for an annual pass with free parking because it was cheaper than buying a three day ticket and paying for parking by around 50 euros, plus discount in the shops.","Disneyland_Paris"
233649143,5,"2014-10","United States","I love Disneyland Park. I've been 29 days this year alone even though it's a four hour drive from my house (yes I'm a passholder). Everytime I go it's amazing and I make magical memories.The staff (or cast members) are usually fantastic. Any issues can be taken to a guest relations booth and is handled immediately. Sure occasionally rides go down but with that high level technology or for the rides that have been around since opening day that's expected. They're really good about getting them back up as quickly as possible. It's all about making sure they're safe and giving the guest the best experience possible.Splash Mountain is almost always walk on at night, that's my biggest tip about the park. And make use of Fastpass and you'll have a much better day since you'll get a few short lines throughout the day by using those. I recommend at least 3 days in the park, and the park hopper multi day passes are a much better value than a one day ticket.If you're military they have an amazing discount, check with your rec office on base.","Disneyland_California"
130825719,5,"2012-5","United States","I've been to Disneyland before but it was when I was younger. It was still as magical as before and the food that we ate in the park was absolutely delicious. I would definitely recommend the Gumbo in New Orleans Square. I forget the name of the restaurant though...","Disneyland_California"
447249694,1,"2016-12","United States","I'm a Californian and I won't recommend coming to Disneyland to any tourist , save your money since there is a parking fee of 18 US Dlls and also each ticket is 105 US dlls per person . I'm a traveler and I finally decided to come here but you pay a log for only two rides , yes that's ride by the time you go to park your car and the entrance of the theme park you have waisted 2 hrs and 5 lines . This is the most expensive park and I won't recommend , there are other sites in California for your kids to visit . You will spend about 1500 dlls with accommodations and tickets just for only one day . There is Santa Monica and other theme parks with less headaches and more organize in California. Disneyland is just overrated for the kind of money you spend in here . Please keep your money and take your kids to see a Disneyland show instead they would enjoy it more . ","Disneyland_California"
580950950,5,"2018-5","Australia","Disneyland Hong Kong truly is the one of the best places on earth to go and see . You don   t even need children to have a good time .it was just my husband and myself.","Disneyland_HongKong"
590978249,1,"2018-6","United Kingdom","Been to Disney many times in the US and here in a Paris. Hugely disappointed on this occasion, lots of major rides closed for long term maintenance, pirates of the Caribbean, rocking rollercoaster, phantom Manor, mad hatter tea cups to name just a few. This obviously has a huge impact on the Queuing times of the remaining rides, and given that this park does not operate the US online fast pass system it means you will be very stretched to complete the remainder of the rides. Obviously very expensive for us Brits since the brexit exchange rate turmoil but that   s our problem but....entry pricing should reflect the availability of the rides ! My advice would be to delay your visit until the park is up and running like something approaching normal operations otherwise you will likely be disappointed.","Disneyland_Paris"
441990660,5,"2016-12","United States","No matter the season,  Disney is fantastic, but especially during the holidays, it's worth a visit. The only drawbacks are the large crowds and higher price of the entry ticket.","Disneyland_California"
230179569,2,"missing","United Kingdom","I visited Disneyland Paris for two days last week with my wife, three friends and there 3 year old daughter. I had visited previously about a year and a half before. I have to be honest, nothing had changed in a year and a half and nearly all rides looked old and tacky. We all came to an opinion that Disneyland isn't worth taking kids under the age of around 8 years old too. The rides are very old and tacky. Im not sure when it was built but the idea of the aerosmith coaster seems outdated. The Monsters inc door and mike models for posing for photos were missing handles and were grubby and scratched. Armageddon was a movie that was released over a decade ago. Please get with the times. The stunt show has been going on for years now. I think it needs updating. The smaller children's rides are getting old too. We went on them as our friends 3 year old was under a meter or so high so couldn't ride on many of the rides. The anamatronics are outdated and some of them don't work anymore. The park doesn't feel magical. More of a mission. Queuing is a big problem. You queue for everything. Food, toilet, searches, entrance, exit. We also noticed some of the characters costumes looked like knock offs. (Tigger and Piglets fluorescent fur). Food prices are EXTORSIONATE! And for what you get and the lack of service. Ripped off. That's how I felt. Don't be fooled by the swanky adverts. Come on Disney its supposed to be magical.","Disneyland_Paris"
63557983,4,"missing","Indonesia","It opened my eyes.HK Disney is not that bad. It is not bad at all, actually. The last time I went to Eurodisney was in 1997 and after all the years, it's practically the same! The rides haven't been 'modernized' and although it is much bigger, I think HK Disney is better in terms of 'freshness'. It is decades newer than the other disneyland, and it shows. The attractions, shops, to street lamps are 'cleaner', and I have to say much more looked after. I was shocked to see the haunted mansion in Paris, exactly the same as in 1997, in other words it is 13 years outdated! Now the haunted hotel in HK Disney, ah... you have to try for yourselves.Yes HK Disney is small, yes the shows are in Chinese, yes it might be the hottest disneyland in the world but believe me, it still has the right and the credibility to be rightfully called a Disneyland.","Disneyland_HongKong"
538740219,5,"2017-9","India","We were allotted just a day for Disneyland, located on Lantau Island, in our package tour, and I knew it would not be enough from experience. ( I had been to Disneyworld in Florida and in three full consecutive days I had not been able to see all of it. ) We were awestruck by the beauty, the colourful displays and the cleanliness when we entered the Magical Fantasy Land ! We tried to work out a schedule according to the times and places where shows would be held, as detailed in the free brochure, but soon had to give it up since running from one location to another to keep up with the timings in the vast place was well nigh impossible. Trying another more practical approach, we started exploring with the help of a guide map also provided free. Still, in each attraction we could see only one or two parts before moving on, lest we miss out on many more.Being Sunday, there was a special parade from 3 to 4 and again from 7 to 8 p.m. We could enjoy a boat ride through a  jungle  with mechanised, very realistic animals, had lunch at The Explorer's Club ( there were country   region wise food areas,which sold mostly fast food and also some ethnic dishes ), saw many fairy characters and read a few pages of stories from books displayed on pedestals. We could visit or see stalls of Spider Man, Iron Man and Merman, had a tram ride and also saw The Toy Story. In the evening we enjoyed a song and dance programme in the auditorium before returning to Main Street to watch the display of fireworks at the end of the day. The entrance ticket included all rides and attractions and we did not have to pay anything more except for food and drink and souvenirs of which there was a plethora to choose from at various sales points. Some staff members gave away stickers with pictures of characters and attractions..We boarded our coach to return to the hotel, thrilled, tired, but yearning for more. SPECIAL MENTION : It had become very hot during the day. One of our group members was on a wheel chair and one of the rubber tyres became loose due to the heat. We tried to fix it back, but in vain. We were so grateful to a strong well built Philipino gentleman who helped us get back on track.At the auditorium, the differently abled person was given priority and accommodated in a vantage position along with her escort.RECOMMENDATIONS : 1. Plan for at least two full days to spend at Disneyland to be able to enjoy yourselves at leisure   more if you have young children, who would enjoy rides of which there are many. You have to queue up in many places for which some time should be allowed.2. Carry your own drinking water   it is exorbitantly priced inside !","Disneyland_HongKong"
359733803,4,"2015-10","Singapore","We spent the entire day in Disney land. It's pretty similar to other Disneyland but it's way bigger compared to the one in Hong Kong. The rides were amazing and so were the fireworks. Like the other Disneyland, the queue is about an hour or so but you can get a  pre ticket  for certain rides at each point of time so that saves a bit of your time. Do bring some snacks and drinks to munch on while queuing.","Disneyland_Paris"
226452509,5,"2014-8","Australia","I love Disneyland and every other part of the Disneyland Resort. There is something for everyone from great rides, shows and food. When you walk in the gates you are in a happy place, relax, smile and enjoy you never know what great experience you may have, a special character experience many be waiting around the corner. A cast member may make your day with fantastic service. ","Disneyland_California"
192952850,1,"2014-1","Malaysia","This is my 2nd time to the park since 2008 and there are new rides added. It was to be a good experience, but the in flux of mainland Chinese tourists during the Chinese New Year break totally ruined the visit. This specific category of tourists do not yet grasp proper manners, and in pursuit of maximizing their return on investment, they would keep pushing their way and cutting queue at every possibility. Common excuses are some family member at the front of the queue when everyone else are toeing the line. And when you dare to even confront them for cutting queues, they cause a major commotion, and challenge you to a fight. Shame on these Mainland Chinese tourists. As an oversea Chinese myself, I could easily observe these Mainland Chinese tourists are despised at for their aggressive behaviors, and the rest of the Chinese folks (Hong Kong, Taiwan, South East Asia, overseas) generally have way better manners. Disneyland HK really needs to implement stricter rules and penalty to these queue jumpers. They are a total nuisance to everyone else.Food by the way is exorbitant as the park totally monopolized the eateries and have little regards for taste. They would first scan your bags for food before entry and force you to dump any, and once you are in there, the food is 3x more expensive than normal Hong Kong caf  , and taste extremely bad. They have the worst food at the whole of Hong Kong! Total rip off from the park.If there's a choice of zero star, I would have given it just that.","Disneyland_HongKong"
545625359,3,"2017-9","United States","Not the same as other Disney parks, but somewhat close. Magic Kingdom is pretty much the same. Everything else has 2 rides in each part of the park. The entire park is french themed of course, and that's what makes it very unique. We spend an entire day at the park in Anaheim. Here in FR, we spend a half day in the Disney park and the other half of the day in the Walt Disney Studios park side.","Disneyland_Paris"
367692614,4,"2016-4","Australia","How can you not love this place? Ok so the ques are too big, everything is expensive and it is exhausting, but there is so much to love about it, from the magic of the characters, the rides and the joy of being a child again no matter how old you are.I love that the theme park pays tribute to Walt Disney at every turn   a man who had a vision that started with one mouse. It's the great American Dream.The night parade is professional and gorgeous, and the fireworks breathtaking. We did three days, and whilst we'd had enough by then, we absolutely loved it. Life memories.","Disneyland_California"
287109016,5,"2015-7","United States","Took a Saturday while in Paris to visit the Disneyland Park. Even by myself, I had a wonderful time. The train from Paris to the park was only 10 euro each way and was only a 30 minute ride. They created the last stop on this line specifically for the park. I arrived at 9am, with the park opening at 10am. I stayed until 7pm, visiting both the park and Disney Studios next door. One HUGE recommendation, especially if traveling alone: go later in the day. By 5pm, most of the kids in the park were exhausted and the parks began to be a lot less crowded. I went on several rides, including several roller coasters, without any wait in line. I think I hit one roller coaster (Areosmith) four times in 20 minutes.","Disneyland_Paris"
655933981,4,"2019-2","India","If this is your first disneyland, you will love it. I visited other disney land as well, i found this one smaller as compared to others. Though, it still will give you a delightful experience. The rides are lesser but there's lots to do. IF you come first thing in morning, you will be occupied for the whole day.The biggest attraction is the Parade and don't miss the last parade in night   feast for your eyes. My family and my kid enjoyed it thoroughly","Disneyland_HongKong"
138846419,4,"2011-12","Singapore","This should be the smallest Disneyland around the world but it does have most of the major attractions and sites that is worth your visit. It is well connected with the Hong Kong MTR line with Disney station. However do take note that there is a crowd whenever the fireworks show end around 8pm. Don't go there during the October break as it will be rather crowded. Finally you get the admission tickets from K Mart convenience stalls all over Hong Kong Island.","Disneyland_HongKong"
423777738,5,"2016-9","Australia","Visited with a dance group (who performed pre 3pm parade). While compact, it means that you have more opportunities to see everything.When we visited (a Tuesday) there were few queues, which meant we could get onto most rides. I found no more than a 15 minute wait for any ride (mosts were only a couple of minutes). The variety of rides even for someeone who hates Rollercoasters ensured I had a great time. Importantly on my own I felt safe within the park.Both parades were great as was the fireworks at the end of the night.Two minor drawbacks   there was little seating throughout the park outside resturants to sit down to break and food drink was a little overpriced with few options (but you do expect this in a park like this).My favourite part was so hard to decide but I loved all the areas!","Disneyland_HongKong"
559677854,4,"2017-10","Philippines","Disneyland is well known throughout the world as the place  where dreams come true  and HK Disneyland is no exemption. While the place is quite small compared to other Disneyland resorts I've been to (not to speak of the huge Walt Disney World in Orlando!), it is still one of the most entertaining (but not relaxing!) places in the world. The rides are fun, the shows are great, the characters mascots are lovely, the staff are friendly, the amenities are very good, the parades and fireworks display are mesmerizing, etc. Two or three things, however, are quite disappointing in this place: first, the unbearably long queues to the rides and shows; second, the lack of discipline of the local visitors concerning hygiene and trash disposal: and, third, the humidity. Having a fast track ticket doesn't really help that much. You'll have to get a schedule just the same. As to the humidity, perhaps they should put on more mist sprays and have more covered attractions. As to the crowd, perhaps they should limit the number of visitors per day to avoid overcrowding, and also have more personnel assigned to cleaning the premises.","Disneyland_HongKong"
435962443,4,"2016-10","Finland","Good connection by MTR.We visit there in quiyet time, still kids need standing and wait if they want go in same photo in figures.Food was fast food, ticket Prices is too high, because its disneyland, and there is not special...One time to see...","Disneyland_HongKong"
257547613,5,"2015-3","United States","Despite the inevitable crowds and unfortunate prices, Disneyland is a ton of fun. There is something for everyone. I recommend finding one of the dozen or so apps that allow you to track ride wait times within the park which helps you plan which ride to go for and when. Do a little research on how Fast Passes work and plan accordingly and you can shave hours off your wait times daily. ","Disneyland_California"
246246354,2,"2014-12","United States","Was in area for one day only.  Thought we would visit Downtown Disney.  Nope    didn't make it in after trying to follow confusing signs and no direction once inside one of the huge parking structures.  Won't be back.","Disneyland_California"
133696103,4,"2012-7","South Africa","We enjoyed the rides, were shocked by the queues   like most and were awed by the sheer magnitude of what was done in the park. But nothing comes close to the 11pm Celebration Show that we saw! I would recommend this to everyone. The firework display was just magnificent and the lighting, fountains, fire and music were thrilling! Make sure not to miss this one event should you ever visit Disney Land Paris!","Disneyland_Paris"
184960668,5,"2013-10","United States","Is it as great as Disneyland in California or Disney World in Florida, no. But taking your 2 year old son to meet his hero Mickey Mouse makes it all worth while. This park is great for small kids, but has very few of the classic Disney rides but is great for families like us with small children. Will definitely be back while we are living in Asia!","Disneyland_HongKong"
126045390,5,"2012-3","United States","We have enjoyed our visit thus far. The parade was great, service of course was unbeatable. I bought my granddaughter a Sleeping Beauty outfit, the jewel on one of the shoes fell off before the day was over. In the style that I have come to expect from all Disney parks, the shoes were replaced that evening. Much to my grandaughters joy. Lunch at Ariel's Grotto was a great meal for the cost, the visit with the a princesses of course thrilled the girls. Overall we are very pleased.","Disneyland_California"
135820137,5,"2012-7","United States","You may be shocked at the ticket price but they run a first class operation from the moment you park to the time you leave, everyone is very helpful and they bend over backward to make sure the small ones have a memorable time with the characters that they meet and have their pictures taken with. Take three days to see it all at a pace that is not hectic. Pick up one of the travel guides and plan out your visit well before arriving. They let you take in snacks and water as long as they are not glass or cans. Eat before you go, meals can get pricey.","Disneyland_California"
569545065,5,"2018-3","United States","They have 2 parks if you can it   s better buy the tickets for both parks one is similar to Hollywood Studios in Orlando and the Other one its similar to Magic Kingdom. Both are magical and amazing","Disneyland_Paris"
276051784,5,"2015-5","United Kingdom","Nothing more to say about a US Disney theme park really   just great. If you are new to the parks, my three tips would be (1) get a back pack with a hydration bladder in it to give you cold water throughout the day (2) understand how the Fast Pass system works and (3) take your own shade   this park has far less shade when queuing than Florida parks","Disneyland_California"
166237123,4,"2013-5","United States","It was fun ad exciting , very bright . but the restaurants can be improved .It was easy to reach Disneyland by MTR . very friendly place with people smiling and enjoying everywhere.There were clear signs everywhere so no scope to get lost unlike other entertainment parks","Disneyland_HongKong"
